qmof_id,name_x,info.formula,info.formula_reduced,info.mofid.mofid,info.mofid.mofkey,info.mofid.smiles_nodes,info.mofid.smiles_linkers,info.mofid.smiles,info.mofid.topology,info.natoms,info.pld,info.lcd,info.density,info.volume,info.symmetry.spacegroup,info.symmetry.spacegroup_number,info.symmetry.spacegroup_crystal,info.symmetry.pointgroup,info.synthesized,info.source,info.doi,inputs.pbe.theory,inputs.pbe.pseudopotentials,inputs.pbe.encut,inputs.pbe.kpoints,inputs.pbe.gamma,inputs.pbe.spin,outputs.pbe.energy_total,outputs.pbe.energy_vdw,outputs.pbe.energy_elec,outputs.pbe.net_magmom,outputs.pbe.bandgap,outputs.pbe.cbm,outputs.pbe.vbm,outputs.pbe.directgap,outputs.pbe.bandgap_spins,outputs.pbe.cbm_spins,outputs.pbe.vbm_spins,outputs.pbe.directgap_spins,inputs.hle17.theory,inputs.hle17.pseudopotentials,inputs.hle17.encut,inputs.hle17.kpoints,inputs.hle17.gamma,inputs.hle17.spin,inputs.hse06_10hf.theory,inputs.hse06_10hf.pseudopotentials,inputs.hse06_10hf.encut,inputs.hse06_10hf.kpoints,inputs.hse06_10hf.gamma,inputs.hse06_10hf.spin,inputs.hse06.theory,inputs.hse06.pseudopotentials,inputs.hse06.encut,inputs.hse06.kpoints,inputs.hse06.gamma,inputs.hse06.spin,outputs.hle17.energy_total,outputs.hle17.energy_vdw,outputs.hle17.energy_elec,outputs.hle17.net_magmom,outputs.hle17.bandgap,outputs.hle17.cbm,outputs.hle17.vbm,outputs.hle17.directgap,outputs.hle17.bandgap_spins,outputs.hle17.cbm_spins,outputs.hle17.vbm_spins,outputs.hle17.directgap_spins,outputs.hse06_10hf.energy_total,outputs.hse06_10hf.energy_vdw,outputs.hse06_10hf.energy_elec,outputs.hse06_10hf.net_magmom,outputs.hse06_10hf.bandgap,outputs.hse06_10hf.cbm,outputs.hse06_10hf.vbm,outputs.hse06_10hf.directgap,outputs.hse06_10hf.bandgap_spins,outputs.hse06_10hf.cbm_spins,outputs.hse06_10hf.vbm_spins,outputs.hse06_10hf.directgap_spins,outputs.hse06.energy_total,outputs.hse06.energy_vdw,outputs.hse06.energy_elec,outputs.hse06.net_magmom,outputs.hse06.bandgap,outputs.hse06.cbm,outputs.hse06.vbm,outputs.hse06.directgap,outputs.hse06.bandgap_spins,outputs.hse06.cbm_spins,outputs.hse06.vbm_spins,outputs.hse06.directgap_spins,id,name_y,CO2 Henry coefficient,CO2 adsorption energy,N2 Henry coefficient,N2 adsorption energy,CO2 parasitic energy (coal),Gravimetric working capacity (coal),Volumetric working capacity (coal),CO2 parasitic energy (nat. gas),Gravimetric working capacity (nat. gas),Volumetric working capacity (nat. gas),Final CO2 purity (nat. gas),CH4 Henry coefficient,CH4 adsorption energy,"Enthalphy of Adsorption @ 5.8 bar, 298K",Enthalphy of Adsorption @ 65bar/298K,Working capacity vol. (5.8-65bar/298K),Working capacity mol. (5.8-65bar/298K),Working capacity fract. (5.8-65bar/298K),Working capacity wt% (5.8-65bar/298K),O2 Henry coefficient,O2 adsorption energy,"Enthalphy of Adsorption @ 5 bar, 298K",Enthalphy of Adsorption @ 140bar/298K,Working capacity vol. (5-140bar/298K),Working capacity mol. (5-140bar/298K),Working capacity fract. (5-140bar/298K),Working capacity wt% (5-140bar/298K),Xe Henry coefficient,Xe adsorption energy,Kr Henry coefficient,Kr adsorption energy,Xe/Kr selectivity @ 298K,Working capacity g/L (5-100bar/298-198K),Working capacity g/L (5-100bar/77K),Working capacity g/L (1-100bar/77K),Working capacity wt% (5-100bar/298-198K),Working capacity wt% (5-100bar/77K),Working capacity wt% (1-100bar/77K),H2S Henry coefficient,H2S adsorption energy,H2O Henry coefficient,H2O adsorption energy,H2S/H2O selectivity @ 298K,CH4/N2 selectivity @ 298K,clean_name,CO2 Henry coefficient_binned,N2 Henry coefficient_binned,CH4 Henry coefficient_binned,O2 Henry coefficient_binned,Xe Henry coefficient_binned,Kr Henry coefficient_binned,H2S Henry coefficient_binned,H2O Henry coefficient_binned,outputs.pbe.bandgap_binned
qmof-9f8ac71,COJMOF01_FSR,Zn8C160H96N8O32,ZnC20H12NO4,[O-]C(=O)c1ccc2-c3c(Cc2c1)cc(cc3)C(=O)[O-].[Zn][Zn].n1ccc(cc1)c1ccncc1 MOFid-v1.pcu.cat1,Zn.MWVTWFVJZLCBMC.OPPJAEUMZSYCCP.MOFkey-v1.pcu,['[Zn][Zn]'],"['[O-]C(=O)c1ccc2-c3c(Cc2c1)cc(cc3)C(=O)[O-]', 'n1ccc(cc1)c1ccncc1']",[O-]C(=O)c1ccc2-c3c(Cc2c1)cc(cc3)C(=O)[O-].[Zn][Zn].n1ccc(cc1)c1ccncc1,pcu,304,7.7723,8.51294,0.8451837263518954,6219.8339427292985,C2/c,15,monoclinic,2/m,True,CSD,https://doi.org/10.1039/C4SC02157F,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,False,-2122.23290077,-18.83994,-2103.39296077,0.0,2.08288,-0.791439,-2.874319,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATW8V5Q8JJNQ,qmof_chunks/chunk_19/qmof-9f8ac71.cif,7.42928e-05,-22.9821769735,4.45035e-06,-11.4240597653,1.164123092879,0.021712502227658,11.927779383141,2.8297956364977,0.0066696513263238,3.6639779583545,0.33394528495481,1.88536e-05,-15.7054194806,-18.388030730089,-19.827994229794,100.99438593378,5.3312220691227,0.49565830926993,8.5512801987648,5.24702e-06,-11.7389961072,-14.113466114589,-15.52596842184,187.8603289756,9.9166416280218,0.82310890990464,31.731269881182,0.00018694,-23.3871217101,2.19196e-05,-16.2914273095,8.5284403000055,17.40385436261,11.641761582818,21.283662907666,2.059250002971,1.3774705921184,2.518314736074,0.000209468,-24.7373885039,5.21419e-05,-28.5722529525,4.0172682621845,4.236430842518,qmof-9f8ac71,0,0,0,0,0,0,0,0,4
qmof-571982f,CUTKOS_FSR,Zn6C120H80N8O24,Zn3C60H40N4O12,[O-]C(=O)C=Cc1ccc(cc1)C=CC(=O)[O-].[Zn] MOFid-v1.cds.cat0,Zn.AAFXQFIGKBLKMC.MOFkey-v1.cds,['[Zn]'],['[O-]C(=O)C=Cc1ccc(cc1)C=CC(=O)[O-]'],[O-]C(=O)C=Cc1ccc(cc1)C=CC(=O)[O-].[Zn],cds,238,4.0569,5.14939,1.1977024513660284,3341.8850836048264,P2/c,13,monoclinic,2/m,True,CSD,https://doi.org/10.1021/cg900579s,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-1634.64043219,-16.73661,-1617.90382219,0.0,2.234912,0.721443,-1.513469,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAT3RPM9B7598,qmof_chunks/chunk_17/qmof-571982f.cif,0.000450192,-30.4562540029,9.2057e-06,-17.7013563638,0.91227431478225,0.047431995557466,36.92481246958,1.5439861848478,0.025014536170272,19.473291103297,0.57508941163581,8.51615e-05,-23.3240656612,-25.794014949324,-24.04741795748,23.286234757395,0.8674231435567,0.21044129414074,1.3913467223996,1.03236e-05,-17.0595652896,-20.354025758067,-20.526223258753,61.996019893087,2.3093807575133,0.51519386445838,7.3895565485829,0.0,0.0,0.00010353,-23.7879881752,0.0,11.028332900458,4.210686522074,5.659058895282,0.92082334723194,0.35157611693419,0.47250963506187,0.00296539,-35.1929425801,0.000447768,-38.9607705482,6.6226036697576,9.2509532137697,qmof-571982f,2,1,1,1,0,1,3,0,4
qmof-d77d3f0,ECAHUN_FSR,Zn6C180H144N12O24,ZnC30H24N2O4,CC(=O)[CH]C(=O)c1ccc(cc1)c1ccncc1.[Zn] MOFid-v1.nbo.cat0,Zn.MLSFYLWKGLLDPP.MOFkey-v1.nbo,['[Zn]'],['CC(=O)[CH]C(=O)c1ccc(cc1)c1ccncc1'],CC(=O)[CH]C(=O)c1ccc(cc1)c1ccncc1.[Zn],nbo,366,11.24651,12.32545,0.8469907914282255,6374.793227345775,P-3,147,trigonal,-3,True,CSD,https://doi.org/10.1039/c1cc14115e,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,False,-2447.81637459,-22.84817,-2424.96820459,0.0,2.08567,-0.131065,-2.216735,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAT8ND5MS6G5Z,qmof_chunks/chunk_3/qmof-d77d3f0.cif,1.98343e-05,-19.8891028164,2.29127e-06,-10.6940159118,1.7789632719529,0.0070979236007488,3.9076511107841,5.3407790133262,0.0019756150527862,1.0876440477166,0.20209317693705,9.68134e-06,-15.4822930123,-16.588609912449,-17.434309279722,82.094735753922,4.3243131007965,0.57861337267319,6.9361982129802,2.66917e-06,-11.1281507305,-13.337694993889,-13.02200743309,129.39328358065,6.8157484911101,0.85824156142142,21.809032019538,9.01508e-05,-23.2703810502,1.13181e-05,-16.1869935907,7.9651885033707,10.780971914369,12.686189275469,19.752778544221,1.2728780879705,1.4978215764637,2.3321532775688,8.76077e-05,-24.1668663514,3.98535e-06,-15.6817675936,21.982435670644,4.2253160910761,qmof-d77d3f0,0,0,0,0,0,0,0,0,4
qmof-13989ad,EJIBOQ_FSR,Co3C66H42N36,CoC22H14N12,[Co].c1cnc(cn1)C1=NC(=N[N]1)c1ccncc1.c1cnc(cn1)C1=N[N]C(=N1)c1ccncc1.n1ccc(cc1)C1=[N]=C(N=N1)c1cnccn1 MOFid-v1.nbo.cat0,Co.DJDXWAVEZLNXHL.MOFkey-v1.nbo,['[Co]'],"['c1cnc(cn1)C1=NC(=N[N]1)c1ccncc1', 'c1cnc(cn1)C1=N[N]C(=N1)c1ccncc1', 'n1ccc(cc1)C1=[N]=C(N=N1)c1cnccn1']",[Co].c1cnc(cn1)C1=NC(=N[N]1)c1ccncc1.c1cnc(cn1)C1=N[N]C(=N1)c1ccncc1.n1ccc(cc1)C1=[N]=C(N=N1)c1cnccn1,nbo,147,4.88697,6.68977,1.334217175811086,1886.8823501025383,R-3,148,trigonal,-3,True,CSD,https://doi.org/10.1016/j.jssc.2016.03.027,PBE-D3BJ,"['Co 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002']",520,"[2, 1, 1]",True,True,-1073.5525857,-11.70461,-1061.8479757,3.0,0.7663329999999999,1.508829,0.742496,True,"[0.7663329999999999, 1.2770190000000001]","[1.508829, 1.520502]","[0.742496, 0.243483]","[True, True]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATFNNXAB5GDG,qmof_chunks/chunk_23/qmof-13989ad.cif,5.55985e-05,-23.5492537863,2.55981e-06,-13.8588649252,1.1235423554434,0.014714604459906,12.761424650409,2.4813985375817,0.0051761825949997,4.4891090577959,0.41225602086281,1.67712e-05,-18.6951366609,-24.557984834502,-24.353057128366,32.170281056152,1.075743667488,0.35778400966977,1.7254928425359,2.56673e-06,-13.5120941209,-17.129778420759,-20.225232013835,72.341791489433,2.4190408518241,0.72995306099418,7.7404469171553,0.000289104,-26.7986639396,1.91537e-05,-19.1550197234,15.093898306855,7.6602234288668,1.3994972741438,2.3382321701145,0.57412204825683,0.10489018355959,0.17524693049388,0.000183855,-26.6922649309,3.51848e-06,-16.8297101142,52.254098360656,6.5517362616757,qmof-13989ad,0,0,0,0,0,0,0,0,3
qmof-ce87519,ESEDAJ_FSR,Zn8C136H72O32,ZnC17H9O4,[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Zn] MOFid-v1.tfj.cat0,Zn.SRTQKANXPMBQCX.MOFkey-v1.tfj,['[Zn]'],['[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]'],[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Zn],tfj,248,4.4766,4.71563,1.3251631133269492,3435.0503385870043,Pbca,61,orthorhombic,mmm,True,CSD,https://doi.org/10.1080/00958972.2016.1198785,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[3, 1, 1]",True,False,-1747.49893196,-18.6738,-1728.82513196,0.0,2.722068,1.051228,-1.67084,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATCCTJR9GHNX,qmof_chunks/chunk_25/qmof-ce87519.cif,0.000396236,-30.818789,7.78638e-06,-18.3253449293,0.87135116257532,0.036234523402609,31.20957404892,1.4687076193848,0.020967761084516,18.059983428957,0.61562834235141,9.74331e-05,-24.5370289488,-25.128357902439,-24.644114805484,28.084592185237,0.9455391434838,0.24525432934227,1.5166447859552,1.25692e-05,-18.4022865709,-22.021855694961,-20.852149277061,65.276775374765,2.1977084755279,0.49151831606428,7.0322275790828,0.00348447,-35.2262521472,0.000121113,-24.9741096676,28.770404498278,12.473602138318,0.58003638888461,1.6928980265447,0.94132578716617,0.0437726972768,0.12775528269689,0.00269212,-34.3908309503,1.35951e-05,-20.3476472891,198.02134592611,12.513273177009,qmof-ce87519,1,1,2,2,3,2,2,0,4
qmof-29be2c9,ESIYEM_FSR,Zn16C128H112N16O64S16,ZnC8H7NO4S,N1CCNCC1.[O-]C(=O)c1ccc(s1)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0,Zn.GLUUGHFHXGJENI.YCGAZNXXGKTASZ.MOFkey-v1.pcu,['[Zn][Zn]'],"['N1CCNCC1', '[O-]C(=O)c1ccc(s1)C(=O)[O-]']",N1CCNCC1.[O-]C(=O)c1ccc(s1)C(=O)[O-].[Zn][Zn],pcu,352,6.27484,8.35086,0.9158163501008684,8082.992293462679,Pnma,62,orthorhombic,mmm,True,CSD,https://doi.org/10.1080/15533174.2015.1137061,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'N 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,False,-2262.45594599,-20.79371,-2241.66223599,0.0,2.969166,-0.23557,-3.204736,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATLV8R39VBNN,qmof_chunks/chunk_15/qmof-29be2c9.cif,3.56593e-05,-18.5134814588,3.36344e-06,-9.6308505384,1.31745070029,0.01398084939874,8.3220348946077,3.4633402427796,0.0043043183927393,2.5621252929816,0.28287498951707,1.1361e-05,-12.6995849403,-17.478340691593,-18.992362126163,116.96121045535,5.6979012266419,0.55475435757755,9.1394335693523,3.6147e-06,-9.5846970424,-12.689815004199,-15.692149859071,207.66860187475,10.116817163147,0.85855497673232,32.371791565107,7.51435e-05,-18.1523630679,1.25653e-05,-13.0631852882,5.9802392302611,17.992584571847,9.8034892226073,18.557363935498,1.9647664537126,1.070528065437,2.0264396137313,7.58816e-05,-19.1958695965,4.14237e-05,-27.9686802466,1.8318402267301,3.3777917846015,qmof-29be2c9,0,0,0,0,0,0,0,0,4
qmof-ca6d033,EYOQEP_FSR,Cd4C88H72N16O16,CdC22H18N4O4,[Cd].[O-]C(=O)c1ccc(cc1)n1ccnc1C MOFid-v1.dia.cat1,Cd.MESQWWFGNOQOMI.MOFkey-v1.dia,['[Cd]'],['[O-]C(=O)c1ccc(cc1)n1ccnc1C'],[Cd].[O-]C(=O)c1ccc(cc1)n1ccnc1C,dia,196,4.17528,6.5249,1.1437015403934003,2989.82999983588,Aea2,41,orthorhombic,mm2,True,CSD,https://doi.org/10.1039/c0ce00789g,PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,False,-1320.27956653,-12.20718,-1308.07238653,0.0,3.231195,1.120822,-2.110373,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATLQVGG6CWWU,qmof_chunks/chunk_22/qmof-ca6d033.cif,0.000175578,-25.6919739407,8.05121e-06,-15.1363422176,0.99413107717416,0.04357049651752,32.391091380062,2.1226831108818,0.015132688363197,11.249912917591,0.42170497080981,6.17371e-05,-20.3116706718,-24.968988052181,-22.110613437762,27.005581908956,1.0534668010522,0.20193429854334,1.6897607488296,8.6853e-06,-14.8399543182,-18.349749237152,-18.898895762141,104.84388226263,4.0898785158366,0.62891690422451,13.08679327461,0.00134265,-29.1766884893,7.17304e-05,-20.7970313953,18.718005197239,14.267477178297,3.0516633262416,8.6442966620492,1.2474624189747,0.2668190926312,0.755805324909,0.00130774,-30.3041068139,0.000460326,-40.3158447301,2.8408997102054,7.6680523797044,qmof-ca6d033,0,1,1,1,1,1,1,0,4
qmof-9c2a24b,FEHCOM_FSR,Zn8C96H80N16O16,ZnC12H10N2O2,C[C]1N=NC(=C1c1ccc(cc1)C(=O)[O-])C.[Zn] MOFid-v1.dmd.cat0,Zn.HGKXTHGFQOIMKJ.MOFkey-v1.dmd,['[Zn]'],['C[C]1N=NC(=C1c1ccc(cc1)C(=O)[O-])C'],C[C]1N=NC(=C1c1ccc(cc1)C(=O)[O-])C.[Zn],dmd,216,6.60374,7.24349,0.9634949015716948,3855.421573248373,Ibca,73,orthorhombic,mmm,True,CSD,https://doi.org/10.1039/c2sc21181e,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,False,-1435.17151547,-13.19328,-1421.97823547,0.0,3.060522,0.435058,-2.625464,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATW3UGVSDJXK,qmof_chunks/chunk_24/qmof-9c2a24b.cif,2.75489e-05,-18.6902309588,3.08878e-06,-10.7462551569,1.4936575221033,0.011398824176359,7.1383762846133,4.1886306138508,0.0031717604457283,1.9862767594239,0.24125899962837,1.34935e-05,-14.7452347106,-21.009576962411,-23.380346794376,99.822345972104,4.6223120243728,0.48205566107246,7.4141884866969,3.63297e-06,-11.1697350983,-14.422447016371,-16.838977160294,170.51884648821,7.8959406015654,0.8307008694914,25.265430735413,0.000112241,-21.0181280173,1.54407e-05,-15.3131980286,7.2691652580518,15.264502649792,8.4303949414748,15.370832472653,1.5843700820694,0.87502788867373,1.5954065235466,0.000104465,-22.2887153215,4.60991e-06,-14.2916354885,22.660963012293,4.3685532799358,qmof-9c2a24b,0,0,0,0,0,0,0,0,4
qmof-21a0d3f,FELRAR_FSR,Zn4C64H36N12O20,ZnC16H9N3O5,O=C1c2cc3N=C[N]c3cc2C(=O)N1c1ccc(cc1)C(=O)[O-].[OH2][Zn] MOFid-v1.hcb.cat1,Zn.ZKQLJSIKCJWYIH.MOFkey-v1.hcb,['[OH2][Zn]'],['O=C1c2cc3N=C[N]c3cc2C(=O)N1c1ccc(cc1)C(=O)[O-]'],O=C1c2cc3N=C[N]c3cc2C(=O)N1c1ccc(cc1)C(=O)[O-].[OH2][Zn],hcb,136,3.91056,4.71851,1.2147556571999452,2125.1999317612517,P2_1/c,14,monoclinic,2/m,True,CSD,https://doi.org/10.1016/j.ica.2012.07.031,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-966.97130894,-9.06186,-957.90944894,0.0,2.821271,0.738711,-2.08256,True,"[None, None]","[None, None]","[None, None]","[None, None]",HLE17//PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520.0,"[1, 1, 1]",True,False,HSE06-D3BJ-HF10//PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520.0,"[1, 1, 1]",True,False,HSE06-D3BJ//PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520.0,"[1, 1, 1]",True,False,-6753.24319621,0.0,-6753.24319621,0.0,2.950716,-0.918871,-3.869587,True,"[None, None]","[None, None]","[None, None]","[None, None]",-1034.68321113,-7.67298,-1027.01023113,0.0,3.239971,0.913728,-2.326243,True,"[None, None]","[None, None]","[None, None]","[None, None]",-1139.58512472,-7.67298,-1131.91214472,0.0,3.876263,1.18555,-2.690713,True,"[None, None]","[None, None]","[None, None]","[None, None]",MATWJQRKWN4KD,qmof_chunks/chunk_6/qmof-21a0d3f.cif,0.00152051,-35.9548726808,9.89177e-06,-17.6329957267,0.91830598008601,0.034897035299028,27.553355536253,1.2767002809796,0.031458370611706,24.838318287735,0.69652897306565,4.06038e-05,-22.7376279138,-25.382912041772,-24.489000690097,12.189552228441,0.4476923045979,0.1859714280714,0.71809845660426,1.04234e-05,-16.6205556805,-19.378990380218,-19.245856759206,88.685625621957,3.2572051356213,0.57855731037355,10.422404993333,0.0,0.0,9.94445e-05,-23.2007049131,0.0,14.475463853066,1.8719716629488,4.5762731649549,1.1916806359597,0.1541085249112,0.3767379181002,0.00446522,-36.2838914315,0.000921948,-33.9333402656,4.8432449552469,4.1048063187882,qmof-21a0d3f,4,1,0,1,0,1,3,0,4
qmof-fbac6ec,FIRBOX02_FSR,Fe2C52H48N12S4,FeC26H24N6S2,[Fe].n1ccc(cc1)CCc1ccncc1 MOFid-v1.sql.cat1,Fe.DQRKTVIJNCVZAX.MOFkey-v1.sql,['[Fe]'],['n1ccc(cc1)CCc1ccncc1'],[Fe].n1ccc(cc1)CCc1ccncc1,sql,118,4.75801,5.63851,0.9954236477778854,1803.241730200356,P1,1,triclinic,1,True,CSD,,PBE-D3BJ,"['Fe 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'N 08Apr2002']",520,"[2, 2, 2]",False,False,-784.6761655,-8.05431,-776.6218555,0.0,1.257062,0.87928,-0.377782,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATA3EQHMHR9N,qmof_chunks/chunk_24/qmof-fbac6ec.cif,0.000473417,-29.7207662292,1.0257e-05,-16.3615970299,0.88562792482324,0.060601436272656,39.211626047583,1.5365869411004,0.031508634117378,20.387384429669,0.56835740106891,7.3685e-05,-21.3010851305,-25.721022340841,-20.901143315624,17.41146340016,0.7803832812226,0.13087222484991,1.2517347830176,9.64812e-06,-15.4461133986,-18.587418290057,-18.419335511711,85.3398992454,3.8249415951861,0.57827794123329,12.239048115657,0.00182374,-30.9965594861,8.63219e-05,-21.8430956411,21.127199470818,12.542584895214,5.8375671625091,9.1754214574881,1.259993982128,0.5864261279855,0.92173789665438,0.00179764,-31.83718779,0.000218988,-29.8906257784,8.2088516265731,7.1838744272204,qmof-fbac6ec,2,2,1,1,2,1,2,0,4
qmof-1034731,FUNBAS_FSR,Zn4C88H52N4O16,ZnC22H13NO4,[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Zn][Zn].n1ccc(cc1)c1ccncc1 MOFid-v1.fsc.cat1,Zn.MWVTWFVJZLCBMC.SRTQKANXPMBQCX.MOFkey-v1.fsc,['[Zn][Zn]'],"['[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]', 'n1ccc(cc1)c1ccncc1']",[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Zn][Zn].n1ccc(cc1)c1ccncc1,fsc,164,4.53459,6.06599,1.1076013855711215,2523.2001678896218,P2_1,4,monoclinic,2,True,CSD,https://doi.org/10.1021/ja909519e,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-1148.47417116,-11.35518,-1137.11899116,0.0,2.274828,0.155014,-2.119814,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATGBBKQR78CW,qmof_chunks/chunk_1/qmof-1034731.cif,0.000127633,-25.9829243602,5.89286e-06,-15.2883642383,1.0463281679793,0.03015263053,21.707496847473,2.2708619475213,0.010875789349301,7.8297037062433,0.40524867436874,4.61621e-05,-21.2891493358,-22.56064203936,-21.89362225936,39.850941701836,1.6052242841375,0.32814418412777,2.5747797518819,6.98964e-06,-15.2431417292,-17.487047134436,-19.058327970534,104.9061200344,4.2256931515899,0.68400813026797,13.521372947063,0.00116287,-31.8873859503,5.49429e-05,-21.8319341862,21.165064093814,13.340411106449,5.4997945734899,8.5835988192234,1.2044756635201,0.49656406127739,0.77499379896742,0.000910315,-31.4747077948,2.44219e-05,-27.5334554732,37.274536379233,7.8335646867565,qmof-1034731,0,1,0,1,1,0,1,0,4
