qmof_id,name_x,info.formula,info.formula_reduced,info.mofid.mofid,info.mofid.mofkey,info.mofid.smiles_nodes,info.mofid.smiles_linkers,info.mofid.smiles,info.mofid.topology,info.natoms,info.pld,info.lcd,info.density,info.volume,info.symmetry.spacegroup,info.symmetry.spacegroup_number,info.symmetry.spacegroup_crystal,info.symmetry.pointgroup,info.synthesized,info.source,info.doi,inputs.pbe.theory,inputs.pbe.pseudopotentials,inputs.pbe.encut,inputs.pbe.kpoints,inputs.pbe.gamma,inputs.pbe.spin,outputs.pbe.energy_total,outputs.pbe.energy_vdw,outputs.pbe.energy_elec,outputs.pbe.net_magmom,outputs.pbe.bandgap,outputs.pbe.cbm,outputs.pbe.vbm,outputs.pbe.directgap,outputs.pbe.bandgap_spins,outputs.pbe.cbm_spins,outputs.pbe.vbm_spins,outputs.pbe.directgap_spins,inputs.hle17.theory,inputs.hle17.pseudopotentials,inputs.hle17.encut,inputs.hle17.kpoints,inputs.hle17.gamma,inputs.hle17.spin,inputs.hse06_10hf.theory,inputs.hse06_10hf.pseudopotentials,inputs.hse06_10hf.encut,inputs.hse06_10hf.kpoints,inputs.hse06_10hf.gamma,inputs.hse06_10hf.spin,inputs.hse06.theory,inputs.hse06.pseudopotentials,inputs.hse06.encut,inputs.hse06.kpoints,inputs.hse06.gamma,inputs.hse06.spin,outputs.hle17.energy_total,outputs.hle17.energy_vdw,outputs.hle17.energy_elec,outputs.hle17.net_magmom,outputs.hle17.bandgap,outputs.hle17.cbm,outputs.hle17.vbm,outputs.hle17.directgap,outputs.hle17.bandgap_spins,outputs.hle17.cbm_spins,outputs.hle17.vbm_spins,outputs.hle17.directgap_spins,outputs.hse06_10hf.energy_total,outputs.hse06_10hf.energy_vdw,outputs.hse06_10hf.energy_elec,outputs.hse06_10hf.net_magmom,outputs.hse06_10hf.bandgap,outputs.hse06_10hf.cbm,outputs.hse06_10hf.vbm,outputs.hse06_10hf.directgap,outputs.hse06_10hf.bandgap_spins,outputs.hse06_10hf.cbm_spins,outputs.hse06_10hf.vbm_spins,outputs.hse06_10hf.directgap_spins,outputs.hse06.energy_total,outputs.hse06.energy_vdw,outputs.hse06.energy_elec,outputs.hse06.net_magmom,outputs.hse06.bandgap,outputs.hse06.cbm,outputs.hse06.vbm,outputs.hse06.directgap,outputs.hse06.bandgap_spins,outputs.hse06.cbm_spins,outputs.hse06.vbm_spins,outputs.hse06.directgap_spins,id,name_y,CO2 Henry coefficient,CO2 adsorption energy,N2 Henry coefficient,N2 adsorption energy,CO2 parasitic energy (coal),Gravimetric working capacity (coal),Volumetric working capacity (coal),CO2 parasitic energy (nat. gas),Gravimetric working capacity (nat. gas),Volumetric working capacity (nat. gas),Final CO2 purity (nat. gas),CH4 Henry coefficient,CH4 adsorption energy,"Enthalphy of Adsorption @ 5.8 bar, 298K",Enthalphy of Adsorption @ 65bar/298K,Working capacity vol. (5.8-65bar/298K),Working capacity mol. (5.8-65bar/298K),Working capacity fract. (5.8-65bar/298K),Working capacity wt% (5.8-65bar/298K),O2 Henry coefficient,O2 adsorption energy,"Enthalphy of Adsorption @ 5 bar, 298K",Enthalphy of Adsorption @ 140bar/298K,Working capacity vol. (5-140bar/298K),Working capacity mol. (5-140bar/298K),Working capacity fract. (5-140bar/298K),Working capacity wt% (5-140bar/298K),Xe Henry coefficient,Xe adsorption energy,Kr Henry coefficient,Kr adsorption energy,Xe/Kr selectivity @ 298K,Working capacity g/L (5-100bar/298-198K),Working capacity g/L (5-100bar/77K),Working capacity g/L (1-100bar/77K),Working capacity wt% (5-100bar/298-198K),Working capacity wt% (5-100bar/77K),Working capacity wt% (1-100bar/77K),H2S Henry coefficient,H2S adsorption energy,H2O Henry coefficient,H2O adsorption energy,H2S/H2O selectivity @ 298K,CH4/N2 selectivity @ 298K,clean_name
qmof-f61c02a,gmof_Al2O6-fum_B-irmof7_B_No32,Al2C16H10O14,AlC8H5O7,Oc1cc2c(cc1O)c(C(=O)[O-])c(c(c2C(=O)[O-])O)O.[Al].[O-]C(=O)C=CC(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.SSNTYZOYJVJTPX.VZCYOOQTPOCHFL.MOFkey-v1.rna,"['[Al]', '[OH]']","['Oc1cc2c(cc1O)c(C(=O)[O-])c(c(c2C(=O)[O-])O)O', '[O-]C(=O)C=CC(=O)[O-]']",Oc1cc2c(cc1O)c(C(=O)[O-])c(c(c2C(=O)[O-])O)O.[Al].[O-]C(=O)C=CC(=O)[O-].[OH],rna,42,2.02838,3.21665,1.4057243649765765,567.2517618995452,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[3, 2, 2]",True,False,-297.25757803,-2.88901,-294.36856803,0.0,1.074074,0.78787,-0.286204,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATF8UQ9V9UMP,qmof_chunks/chunk_24/qmof-f61c02a.cif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qmof-f61c02a
qmof-7e6da38,gmof_Al2O6-irmof10_B-irmof20_B_No166,Al2C22F2H10O11S2,Al2C22F2H10O11S2,Fc1cc(ccc1c1ccc(cc1F)C(=O)[O-])C(=O)[O-].[Al].[O-]C(=O)c1sc2c(c1)sc(c2O)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.NIMXLILELFXBER.ZHQGTZYBEQGIDD.MOFkey-v1.rna,"['[Al]', '[OH]']","['Fc1cc(ccc1c1ccc(cc1F)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1sc2c(c1)sc(c2O)C(=O)[O-]']",Fc1cc(ccc1c1ccc(cc1F)C(=O)[O-])C(=O)[O-].[Al].[O-]C(=O)c1sc2c(c1)sc(c2O)C(=O)[O-].[OH],rna,49,7.0767,7.6383,0.931733907421272,1080.7245499050982,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'O 08Apr2002', 'F 08Apr2002']",520,"[4, 2, 1]",True,False,-347.37940644,-3.14211,-344.23729644,0.0,2.475723,-0.165341,-2.641064,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATC95DJ4CC6Q,qmof_chunks/chunk_5/qmof-7e6da38.cif,8.54083e-05,-22.1822891009,5.65949e-06,-11.711996372,1.1202136807522,0.029292326089699,17.740359782042,2.6828577730822,0.0089793583827781,5.4381836333033,0.34061400156796,2.46648e-05,-15.6911929566,-21.214198697962,-21.388116202306,77.043474508936,3.6891375298633,0.35986479457589,5.9173765980341,6.54575e-06,-12.0915083301,-15.138466239306,-17.467183989757,190.04433006892,9.1000525984021,0.77487122359809,29.118348304996,0.000231016,-22.373715014,2.85987e-05,-16.3072622236,8.0778496924685,18.843021033713,9.5803905374271,16.404015321405,2.0223453764204,1.0282246394038,1.7605767398242,0.000266583,-24.454319665,1.11984e-05,-17.0984620919,23.805454350622,4.3581312097026,qmof-7e6da38
qmof-9ef6fed,gmof_Al2O6-irmof10_B-irmof7_B_No597,Al2C26H16N4O14,AlC13H8N2O7,Nc1cc(ccc1c1ccc(cc1N)C(=O)[O-])C(=O)[O-].[Al].[O-]C(=O)c1c2ccccc2c(c(c1N(=O)=O)N(=O)=O)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.AEZBIGVULSBTBA.FJPVWRYLOPXQMB.MOFkey-v1.rna,"['[Al]', '[OH]']","['Nc1cc(ccc1c1ccc(cc1N)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1c2ccccc2c(c(c1N(=O)=O)N(=O)=O)C(=O)[O-]']",Nc1cc(ccc1c1ccc(cc1N)C(=O)[O-])C(=O)[O-].[Al].[O-]C(=O)c1c2ccccc2c(c(c1N(=O)=O)N(=O)=O)C(=O)[O-].[OH],rna,62,5.58517,6.57636,1.051322662396167,1046.2240189901347,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[3, 2, 1]",True,False,-438.58015174,-4.01556,-434.56459174,0.0,1.215927,-0.279356,-1.495283,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATLTK8GRGYWL,qmof_chunks/chunk_18/qmof-9ef6fed.cif,3.73384e-05,-21.3612274098,2.69068e-06,-11.780123471,1.2683920559333,0.012990946310361,8.8775515299068,3.2137206145236,0.0039865865563612,2.7242917287945,0.31757426452859,1.2492e-05,-15.6992087476,-20.193098866745,-21.960922983546,66.686412208425,2.8299700827324,0.49962352408112,4.5392720126833,3.2165e-06,-12.2116001942,-15.195657130029,-17.972796471361,126.10191560887,5.351384738363,0.80313237542287,17.123360885756,0.00012843,-22.4995892581,1.43052e-05,-16.209962536,8.9778542068618,13.161619747047,4.1096995415803,8.1334708052763,1.2519018526102,0.390904810248,0.7736363278206,0.00014404,-24.414717384,4.08112e-05,-24.6618096628,3.5294232955659,4.6426925535552,qmof-9ef6fed
qmof-5bd2003,gmof_Al2O6-irmof10_B-irmof7_B_No656,Al2C26F2H12N2O14,AlC13FH6NO7,O=N(=O)c1cc(ccc1C(=O)[O-])c1ccc(c(c1)N(=O)=O)C(=O)[O-].[Al].[O-]C(=O)c1ccc(c2c1cc(F)c(c2)F)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.BJGAUOBYBUEMAP.MTNVSPSBEFDFJW.MOFkey-v1.rna,"['[Al]', '[OH]']","['O=N(=O)c1cc(ccc1C(=O)[O-])c1ccc(c(c1)N(=O)=O)C(=O)[O-]', '[O-]C(=O)c1ccc(c2c1cc(F)c(c2)F)C(=O)[O-]']",O=N(=O)c1cc(ccc1C(=O)[O-])c1ccc(c(c1)N(=O)=O)C(=O)[O-].[Al].[O-]C(=O)c1ccc(c2c1cc(F)c(c2)F)C(=O)[O-].[OH],rna,58,6.90794,7.7236,1.03018778876924,1077.2812244175304,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002', 'F 08Apr2002']",520,"[4, 2, 1]",True,False,-414.33295687,-3.8496,-410.48335687,0.0,1.6173190000000002,-0.554837,-2.172156,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATC6MC7G6AVM,qmof_chunks/chunk_21/qmof-5bd2003.cif,6.25659e-05,-21.5757170532,4.40437e-06,-11.8154581709,1.1739254736131,0.021588631581474,14.456255039797,2.8833766338937,0.0066339081326672,4.442220782475,0.32708102850216,2.1232e-05,-16.3416689729,-20.934486543114,-22.147529204393,73.014833578888,3.1620973195069,0.3968150275036,5.0720041006057,4.90666e-06,-12.0908520807,-15.002566993423,-17.17251403058,159.0256611743,6.887019969562,0.78054708841398,22.037086499075,0.000243813,-24.126258215,2.43508e-05,-16.9538594872,10.012525255844,16.085247946476,7.7753807189802,14.079564094722,1.5613865351514,0.75475210582322,1.3666958614161,0.00026352,-26.3325222199,2.76636e-05,-23.0534161747,9.5258751572463,4.82066674689,qmof-5bd2003
qmof-f899dd4,gmof_Al2O6-irmof10_B-irmof7_B_No681,Al2C26H10N6O22,AlC13H5N3O11,O=N(=O)c1cc(ccc1C(=O)[O-])c1ccc(c(c1)N(=O)=O)C(=O)[O-].O=N(=O)c1cc2c(cc1N(=O)=O)c(C(=O)[O-])c(c(c2C(=O)[O-])N(=O)=O)N(=O)=O.[Al].[OH] MOFid-v1.rna.cat0,Al.BJGAUOBYBUEMAP.HIPAIYIJABNULM.MOFkey-v1.rna,"['[Al]', '[OH]']","['O=N(=O)c1cc(ccc1C(=O)[O-])c1ccc(c(c1)N(=O)=O)C(=O)[O-]', 'O=N(=O)c1cc2c(cc1N(=O)=O)c(C(=O)[O-])c(c(c2C(=O)[O-])N(=O)=O)N(=O)=O']",O=N(=O)c1cc(ccc1C(=O)[O-])c1ccc(c(c1)N(=O)=O)C(=O)[O-].O=N(=O)c1cc2c(cc1N(=O)=O)c(C(=O)[O-])c(c(c2C(=O)[O-])N(=O)=O)N(=O)=O.[Al].[OH],rna,66,5.51296,6.74929,1.2503116057137578,1078.8790950095256,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[3, 2, 1]",True,False,-474.87301398,-4.76952,-470.10349398,0.0,2.399744,-0.030962,-2.430706,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAT9SKA2BA3H9,qmof_chunks/chunk_6/qmof-f899dd4.cif,6.50596e-05,-24.3934429648,2.77968e-06,-12.1678596166,1.0593380255967,0.019939168811684,16.204722006606,2.3377046319707,0.0062625530472227,5.0896269619022,0.42352042841292,1.28842e-05,-16.0683428999,-21.069251120368,-21.156164226385,57.021903092782,2.0347172424674,0.42442586381217,3.2636864570354,2.81954e-06,-11.9107711795,-15.1258132748,-17.637267300225,114.37815023159,4.0813649109371,0.78542733109823,13.059551442476,0.000147312,-23.2198394019,1.45736e-05,-16.561637217,10.108140747653,11.958149298603,5.760794398802,9.4874845018766,0.95640710366968,0.46074560103029,0.75880450619654,0.0001332,-24.3498044751,3.89004e-05,-25.6636345497,3.4241293148657,4.6351378575951,qmof-f899dd4
qmof-236db9d,gmof_Al2O6-irmof16_B-irmof6_B_No32,Al4C40F4H24O20,AlC10FH6O5,[Al].[O-]C(=O)c1cc(F)c(c2c1CC2)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.ZUWHVBACMZGRHD.MOFkey-v1.rna,"['[Al]', '[OH]']",['[O-]C(=O)c1cc(F)c(c2c1CC2)C(=O)[O-]'],[Al].[O-]C(=O)c1cc(F)c(c2c1CC2)C(=O)[O-].[OH],rna,92,5.43031,6.60231,1.105192041189035,1515.2998787509089,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002', 'F 08Apr2002']",520,"[3, 1, 1]",True,False,-640.70045008,-5.661,-635.03945008,0.0,2.730385,0.386427,-2.343958,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATBC9WUMJTC8,qmof_chunks/chunk_23/qmof-236db9d.cif,0.000157824,-25.2577610699,8.10659e-06,-15.3688803952,1.0455812946634,0.037045622971583,26.612834630326,2.2612454511173,0.013517100370905,9.7104145644504,0.39800375397873,6.5824e-05,-21.2240415967,-25.509048248568,-21.72666076343,44.13710058255,1.7817492067673,0.26765800294737,2.8579257276195,9.67523e-06,-15.5582210573,-18.577851803813,-19.581845717659,121.61355403131,4.9093585796866,0.64731097394564,15.708965583063,0.000325719,-26.4717526629,7.86213e-05,-21.8420570986,4.1428849433932,15.971534075714,5.2430710697271,8.6314080886703,1.4451261378677,0.474400205368,0.7809815498254,0.00127266,-31.4147660381,1.31926e-05,-21.9825624646,96.467716750299,8.1198136331059,qmof-236db9d
qmof-4482e16,gmof_Al2O6-irmof16_B-irmof7_B_No99,Al4C48H28O28,AlC12H7O7,[Al].[O-]C(=O)c1c(O)c(O)c(c2c1cccc2)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.JPBGUUNTYYLTBP.MOFkey-v1.rna,"['[Al]', '[OH]']",['[O-]C(=O)c1c(O)c(O)c(c2c1cccc2)C(=O)[O-]'],[Al].[O-]C(=O)c1c(O)c(O)c(c2c1cccc2)C(=O)[O-].[OH],rna,108,4.20083,5.33649,1.2901985801166824,1493.7985906259305,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[3, 1, 1]",True,False,-771.59552903,-7.9122,-763.68332903,0.0,1.895766,0.84237,-1.053396,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAT3E4U444FWQ,qmof_chunks/chunk_25/qmof-4482e16.cif,0.00033034,-29.9483250435,6.38884e-06,-16.8525389875,0.88697991375501,0.038888573176587,32.613376898807,1.445780411729,0.021354165614548,17.908382711405,0.62333185361338,6.41413e-05,-22.612512482,-26.578971257057,-22.953292925262,26.218646739434,0.9066385886604,0.20063180799328,1.4542482961759,6.75756e-06,-16.4487529609,-19.967442568157,-19.922027055116,49.330285889779,1.7058371174457,0.53895597908012,5.4583376082804,0.0015738,-32.0920259726,6.57298e-05,-22.8230177602,23.943477692006,8.4743710461442,1.5042667477689,2.9164534915332,0.65682106371399,0.11659084550336,0.22604486800856,0.00123955,-32.4253696501,4.2642e-05,-27.3997477537,29.068758501008,10.039584650735,qmof-4482e16
qmof-d9d77ef,gmof_Al2O6-irmof20_B-TED_B_No4,Al2C18ClH15O10S2,Al2C18ClH15O10S2,[Al].[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-].[O-]C(=O)c1sc2c(c1)sc(c2Cl)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.KEJDQQZSVADTCK.KVOACUMJSXEJQT.MOFkey-v1.rna,"['[Al]', '[OH]']","['[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-]', '[O-]C(=O)c1sc2c(c1)sc(c2Cl)C(=O)[O-]']",[Al].[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-].[O-]C(=O)c1sc2c(c1)sc(c2Cl)C(=O)[O-].[OH],rna,48,5.86385,6.77491,1.0634228834482249,850.7882194648002,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'Cl 06Sep2000', 'O 08Apr2002']",520,"[4, 2, 2]",False,False,-318.05933284,-3.16987,-314.88946284,0.0,2.530712,0.492145,-2.038567,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATH37MMCFTU4,qmof_chunks/chunk_17/qmof-d9d77ef.cif,7.40039e-05,-21.3400790905,5.64725e-06,-12.9796281712,1.1795596482908,0.024327101424499,16.815610154106,2.9114094133706,0.0076805897364885,5.309050203258,0.31785850933024,3.33964e-05,-17.6880959733,-22.954384857782,-22.690373234225,58.352600392862,2.4481342511734,0.34778258441169,3.9268073388763,6.35011e-06,-13.1633549953,-16.712960182252,-18.529949198906,139.26798510999,5.8428711341781,0.72096929436066,18.696019055149,0.00047622,-25.3040422326,3.84306e-05,-18.2276410083,12.391687873726,15.312075919342,5.3710212733178,9.6731189348643,1.4398762419098,0.5050658034208,0.9096150131992,0.000358402,-25.7035625416,5.39015e-06,-16.4275410114,66.492027123549,5.9137456284032,qmof-d9d77ef
qmof-68f3526,gmof_Al2O6-irmof20_B-irmof7_B_No201,Al2C20Cl2H8O12S2,AlC10ClH4O6S,[Al].[O-]C(=O)c1ccc(c2c1cc(O)c(c2)O)C(=O)[O-].[O-]C(=O)c1sc2c(c1Cl)sc(c2Cl)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.JBCLZOYTSHGRGM.TXSBGQPXMHVMNZ.MOFkey-v1.rna,"['[Al]', '[OH]']","['[O-]C(=O)c1ccc(c2c1cc(O)c(c2)O)C(=O)[O-]', '[O-]C(=O)c1sc2c(c1Cl)sc(c2Cl)C(=O)[O-]']",[Al].[O-]C(=O)c1ccc(c2c1cc(O)c(c2)O)C(=O)[O-].[O-]C(=O)c1sc2c(c1Cl)sc(c2Cl)C(=O)[O-].[OH],rna,46,4.9068,6.64384,1.226360274087201,852.0550115211352,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'Cl 06Sep2000', 'O 08Apr2002']",520,"[4, 2, 2]",False,False,-325.33388319,-3.59211,-321.74177319,0.0,1.857852,0.604746,-1.253106,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAT7M379A47XS,qmof_chunks/chunk_1/qmof-68f3526.cif,0.000212132,-27.2722683594,6.51479e-06,-14.4776378115,0.89536436568501,0.045667012445918,36.403025134646,1.7192422960449,0.018178195162009,14.490575580541,0.5203435693185,4.00099e-05,-19.2232898901,-23.572114605938,-21.901915059905,42.837442016388,1.5584270822199,0.29378187638851,2.4997170399411,7.22698e-06,-14.4276058946,-18.028921287404,-19.125648316746,122.429456959,4.4539863354444,0.6756551523222,14.251865476497,0.000711823,-27.6802601833,4.66124e-05,-19.7792154877,15.271108117153,14.969389252518,5.3975270455434,10.138336200288,1.2206258512943,0.44012223436185,0.82669473326061,0.000625491,-28.3007332496,4.55151e-05,-26.0439354695,13.742494249161,6.1413951946264,qmof-68f3526
qmof-2fa0c87,gmof_Al2O6-irmof20_B-irmof7_B_No279,Al2C20Cl4F2H4O10S2,AlC10Cl2FH2O5S,Clc1cc2c(cc1Cl)c(C(=O)[O-])c(c(c2C(=O)[O-])Cl)Cl.[Al].[O-]C(=O)c1sc2c(c1F)sc(c2F)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.BYXQVIMOVGKCLF.HXWCUJPSMJPDNY.MOFkey-v1.rna,"['[Al]', '[OH]']","['Clc1cc2c(cc1Cl)c(C(=O)[O-])c(c(c2C(=O)[O-])Cl)Cl', '[O-]C(=O)c1sc2c(c1F)sc(c2F)C(=O)[O-]']",Clc1cc2c(cc1Cl)c(C(=O)[O-])c(c(c2C(=O)[O-])Cl)Cl.[Al].[O-]C(=O)c1sc2c(c1F)sc(c2F)C(=O)[O-].[OH],rna,44,4.23338,5.48716,1.34884747027733,864.3924944640418,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'Cl 06Sep2000', 'O 08Apr2002', 'F 08Apr2002']",520,"[4, 2, 2]",False,False,-309.02095371,-3.65793,-305.36302371,0.0,2.405342,0.985652,-1.41969,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATZVPB2HXWU6,qmof_chunks/chunk_10/qmof-2fa0c87.cif,7.88992e-05,-23.4172436158,4.13251e-06,-14.1751703233,1.1041021785973,0.021323265201923,18.695364675172,2.4909769551611,0.0073269446262118,6.4239646435328,0.38337723736114,2.51499e-05,-18.9096155007,-24.448912557266,-22.700693422464,33.070212696676,1.0938437226825,0.26453008194739,1.7545253311496,4.9828e-06,-14.3169538378,-17.894215326798,-18.631804478146,94.167434246061,3.114720119158,0.66336798841293,9.96648143707,0.000396434,-26.9810237211,2.96533e-05,-19.4212533451,13.368967366195,12.041609680895,7.5567230815281,12.003882096725,0.89272494409316,0.56023034870395,0.88992794631948,0.000364232,-27.5247058998,4.8074e-06,-18.8408635785,75.76486250364,6.0858654909486,qmof-2fa0c87
qmof-d4a767d,gmof_Al2O6-irmof20_B-irmof7_B_No305,Al2C20F2H6N2O14S2,AlC10FH3NO7S,[Al].[O-]C(=O)c1c2ccccc2c(c(c1N(=O)=O)N(=O)=O)C(=O)[O-].[O-]C(=O)c1sc2c(c1F)sc(c2F)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.FJPVWRYLOPXQMB.HXWCUJPSMJPDNY.MOFkey-v1.rna,"['[Al]', '[OH]']","['[O-]C(=O)c1c2ccccc2c(c(c1N(=O)=O)N(=O)=O)C(=O)[O-]', '[O-]C(=O)c1sc2c(c1F)sc(c2F)C(=O)[O-]']",[Al].[O-]C(=O)c1c2ccccc2c(c(c1N(=O)=O)N(=O)=O)C(=O)[O-].[O-]C(=O)c1sc2c(c1F)sc(c2F)C(=O)[O-].[OH],rna,48,4.40981,5.9753,1.2490710218393322,869.9141617442247,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'N 08Apr2002', 'O 08Apr2002', 'F 08Apr2002']",520,"[4, 2, 2]",False,False,-345.00504992,-3.48528,-341.51976992,0.0,2.051124,0.264232,-1.786892,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATU2X2NMUKGV,qmof_chunks/chunk_25/qmof-d4a767d.cif,7.19905e-05,-23.0104553475,3.81815e-06,-13.296900118,1.0971997986,0.020890416059596,16.960970579618,2.4692607281889,0.007006434253624,5.6885379833858,0.3891010376095,2.14106e-05,-17.7125440318,-22.318658219218,-23.066429705753,58.754497075045,2.098625395965,0.41030659082506,3.3661951350317,4.49973e-06,-13.4811318646,-16.899299011416,-19.663020129206,123.84616528027,4.4236053508904,0.73835983333677,14.154652401385,0.000300947,-25.299120733,2.48313e-05,-18.1849177498,12.119663489225,13.813512892985,5.781532630917,9.3328728260609,1.1058949701368,0.46286327784586,0.74717975038115,0.000348107,-26.9885491619,3.59338e-05,-24.2746681786,9.6874530386433,5.6075848251116,qmof-d4a767d
